Replicate Name,File Name,Sample Type,Isotope Label Type,Fragment Ion Type,Transition Note,Analyte Concentration,Molecule List Name,Molecule Name,Precursor Mz,Product Mz,Points Across Peak,Background,Area,Fwhm
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,22,0,0,0.14
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,24,0,339,0.01
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,21,0,0,0.14
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,22,0,179,0
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,22,0,0,0.14
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,24,0,348,0.01
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,21,0,1217,0.08
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,22,0,0,0.14
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,22,0,535,0.01
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,20,0,1228,0.01
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,21,0,47009,0.03
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,19,0,15349,0.02
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,20,0,0,0.14
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,23,0,2761,0.01
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,21,0,0,0.14
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,light,precursor,,,molecules,2′deoxyguanosine,370.1157,370.1157,21,0,393,0.01
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,custom,,50,molecules,2′deoxyguanosine,370.1157,150.0406,7,0,523748,0.11
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,custom,,70,molecules,2′deoxyguanosine,370.1157,150.0406,9,0,705460,0.11
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,custom,,85,molecules,2′deoxyguanosine,370.1157,150.0406,9,0,809563,0.11
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,custom,,100,molecules,2′deoxyguanosine,370.1157,150.0406,9,0,940153,0.11
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,custom,,300,molecules,2′deoxyguanosine,370.1157,150.0406,11,0,2379951,0.03
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,custom,,500,molecules,2′deoxyguanosine,370.1157,150.0406,12,0,4793683,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,2′deoxyguanosine,370.1157,150.0406,12,0,5377159,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,custom,,1000,molecules,2′deoxyguanosine,370.1157,150.0406,13,0,8015279,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,2′deoxyguanosine,370.1157,150.0406,12,0,19487338,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,2′deoxyguanosine,370.1157,150.0406,13,0,36757180,0.04
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,custom,,50,molecules,2′deoxyguanosine,370.1157,121.0281,7,0,777082,0.1
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,custom,,70,molecules,2′deoxyguanosine,370.1157,121.0281,9,0,981543,0.1
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,custom,,85,molecules,2′deoxyguanosine,370.1157,121.0281,9,0,1147779,0.11
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,custom,,100,molecules,2′deoxyguanosine,370.1157,121.0281,9,0,1297896,0.11
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,custom,,300,molecules,2′deoxyguanosine,370.1157,121.0281,11,0,2628872,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,custom,,500,molecules,2′deoxyguanosine,370.1157,121.0281,12,0,5555180,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,custom,,700,molecules,2′deoxyguanosine,370.1157,121.0281,12,0,5494800,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,custom,,1000,molecules,2′deoxyguanosine,370.1157,121.0281,13,0,9324768,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,custom,,3000,molecules,2′deoxyguanosine,370.1157,121.0281,12,0,20791838,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,custom,,7000,molecules,2′deoxyguanosine,370.1157,121.0281,13,0,38621156,0.04
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,30,0,0,0.14
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,26,0,0,0.14
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyD5,precursor,,0,molecules,2′deoxyguanosine,375.1471,375.1471,25,378992,9413511,0.04
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyD5,precursor,,0,molecules,2′deoxyguanosine,375.1471,375.1471,24,456584,11017959,0.04
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyD5,precursor,,0,molecules,2′deoxyguanosine,375.1471,375.1471,24,461715,11084499,0.04
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyD5,precursor,,5,molecules,2′deoxyguanosine,375.1471,375.1471,23,422198,10555830,0.04
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyD5,precursor,,10,molecules,2′deoxyguanosine,375.1471,375.1471,24,477718,12388425,0.04
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyD5,precursor,,20,molecules,2′deoxyguanosine,375.1471,375.1471,23,339235,10344370,0.04
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyD5,precursor,,30,molecules,2′deoxyguanosine,375.1471,375.1471,23,363736,8555971,0.04
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyD5,precursor,,50,molecules,2′deoxyguanosine,375.1471,375.1471,23,353097,9301281,0.04
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyD5,precursor,,70,molecules,2′deoxyguanosine,375.1471,375.1471,23,341063,9472956,0.04
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyD5,precursor,,85,molecules,2′deoxyguanosine,375.1471,375.1471,23,340677,8778809,0.04
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyD5,precursor,,100,molecules,2′deoxyguanosine,375.1471,375.1471,23,351754,8129297,0.04
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyD5,precursor,,300,molecules,2′deoxyguanosine,375.1471,375.1471,23,329706,9292465,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyD5,precursor,,500,molecules,2′deoxyguanosine,375.1471,375.1471,22,481738,12354862,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyD5,precursor,,700,molecules,2′deoxyguanosine,375.1471,375.1471,22,465917,10687290,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyD5,precursor,,1000,molecules,2′deoxyguanosine,375.1471,375.1471,21,462480,11684658,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyD5,precursor,,3000,molecules,2′deoxyguanosine,375.1471,375.1471,20,516154,10941310,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyD5,precursor,,7000,molecules,2′deoxyguanosine,375.1471,375.1471,19,490507,9799270,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,20,359772,8990024,0.03
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,21,321947,8532639,0.04
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,21,376589,8866115,0.03
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,24,413339,8827730,0.04
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,362460,8914111,0.04
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,24,543397,11138102,0.04
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,243217,7724900,0.04
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,24,437540,10655621,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,324088,9636223,0.03
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,375759,9318741,0.04
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,24,391852,10326391,0.04
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,21,393229,10039505,0.04
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,361719,10764042,0.04
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,348533,9723006,0.04
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,24,482858,11222178,0.04
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,21,543790,7258304,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,358467,8569456,0.04
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,22,327593,8661981,0.03
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,20,368870,9924617,0.04
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,21,470516,11401279,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,19,455348,11568051,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,20,318632,8347436,0.04
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,23,255930,8271990,0.04
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,21,416218,8012425,0.04
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyD5,precursor,,,molecules,2′deoxyguanosine,375.1471,375.1471,21,353384,8900511,0.04
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,30,0,0,0.14
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,26,0,0,0.14
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,heavyC13,precursor,,0,molecules,2′deoxyguanosine,376.13583,376.13583,25,0,1586203,0.03
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,heavyC13,precursor,,0,molecules,2′deoxyguanosine,376.13583,376.13583,24,0,2260722,0.03
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,heavyC13,precursor,,0,molecules,2′deoxyguanosine,376.13583,376.13583,24,0,2258923,0.04
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,heavyC13,precursor,,5,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,2093336,0.04
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,heavyC13,precursor,,10,molecules,2′deoxyguanosine,376.13583,376.13583,24,0,2444259,0.04
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,heavyC13,precursor,,20,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,2035311,0.03
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,heavyC13,precursor,,30,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,1731763,0.04
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,heavyC13,precursor,,50,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,1779507,0.03
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,heavyC13,precursor,,70,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,1913424,0.03
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,heavyC13,precursor,,85,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,1760004,0.04
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,heavyC13,precursor,,100,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,1574590,0.04
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,heavyC13,precursor,,300,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,1801524,0.04
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,heavyC13,precursor,,500,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,2366988,0.04
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,heavyC13,precursor,,700,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,2124267,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,heavyC13,precursor,,1000,molecules,2′deoxyguanosine,376.13583,376.13583,21,0,2082521,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,heavyC13,precursor,,3000,molecules,2′deoxyguanosine,376.13583,376.13583,20,0,2179865,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,heavyC13,precursor,,7000,molecules,2′deoxyguanosine,376.13583,376.13583,19,0,1827373,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,20,0,1789520,0.03
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,21,0,1736445,0.04
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,21,0,1840403,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,24,0,1688816,0.04
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,1688,1629066,0.04
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,24,0,2204629,0.04
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,1569216,0.04
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,24,0,2188103,0.04
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,1828808,0.04
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,1845321,0.04
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,24,24595,2119072,0.04
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,21,18140,1938526,0.04
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,2104850,0.04
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,1962426,0.04
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,24,0,2283708,0.03
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,21,34882,1438817,0.04
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,1679799,0.04
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,22,0,1752180,0.04
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,20,31138,1937157,0.04
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,21,0,2316094,0.04
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,19,12484,2325755,0.04
36_t12_Cpy_3,mtab_Zoop2_BC_lumos_071423_047.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,20,0,1620679,0.04
37_t12_Cpy_9,mtab_Zoop2_BC_lumos_071423_028.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,23,0,1647689,0.04
38_t12_Amph_17,mtab_Zoop2_BC_lumos_071423_048.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,21,0,1520445,0.04
39_t12_Amph_21,mtab_Zoop2_BC_lumos_071423_037.raw,Unknown,heavyC13,precursor,,,molecules,2′deoxyguanosine,376.13583,376.13583,21,8022,1758202,0.04
MQ1,mtab_Zoop2_BC_lumos_071423_003.raw,Double Blank,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,35,0,0,0.17
MQ2,mtab_Zoop2_BC_lumos_071423_096.raw,Double Blank,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,30,0,0,0.17
1_std0,mtab_Zoop2_BC_lumos_071423_009.raw,Standard,light,precursor,,0,molecules,2′deoxyuridine,331.0935,331.0935,29,0,0,0.17
2_std0,mtab_Zoop2_BC_lumos_071423_010.raw,Standard,light,precursor,,0,molecules,2′deoxyuridine,331.0935,331.0935,28,0,6288,0.03
3_std0,mtab_Zoop2_BC_lumos_071423_011.raw,Standard,light,precursor,,0,molecules,2′deoxyuridine,331.0935,331.0935,28,0,6306,0.02
4_std5,mtab_Zoop2_BC_lumos_071423_012.raw,Standard,light,precursor,,5,molecules,2′deoxyuridine,331.0935,331.0935,28,0,3003,0.01
5_std10,mtab_Zoop2_BC_lumos_071423_013.raw,Standard,light,precursor,,10,molecules,2′deoxyuridine,331.0935,331.0935,28,0,0,0.17
6_std20,mtab_Zoop2_BC_lumos_071423_014.raw,Standard,light,precursor,,20,molecules,2′deoxyuridine,331.0935,331.0935,28,0,3459,0.01
7_std30,mtab_Zoop2_BC_lumos_071423_015.raw,Standard,light,precursor,,30,molecules,2′deoxyuridine,331.0935,331.0935,27,0,0,0.17
8_std50,mtab_Zoop2_BC_lumos_071423_016.raw,Standard,light,precursor,,50,molecules,2′deoxyuridine,331.0935,331.0935,28,0,3527,0.04
9_std70,mtab_Zoop2_BC_lumos_071423_017.raw,Standard,light,precursor,,70,molecules,2′deoxyuridine,331.0935,331.0935,27,0,6281,0.05
10_std85,mtab_Zoop2_BC_lumos_071423_018.raw,Standard,light,precursor,,85,molecules,2′deoxyuridine,331.0935,331.0935,28,0,2349,0.01
11_std100,mtab_Zoop2_BC_lumos_071423_019.raw,Standard,light,precursor,,100,molecules,2′deoxyuridine,331.0935,331.0935,28,0,7774,0.03
12_std300,mtab_Zoop2_BC_lumos_071423_020.raw,Standard,light,precursor,,300,molecules,2′deoxyuridine,331.0935,331.0935,27,0,26496,0.03
13_std500,mtab_Zoop2_BC_lumos_071423_021.raw,Standard,light,precursor,,500,molecules,2′deoxyuridine,331.0935,331.0935,26,0,77006,0.03
14_std700,mtab_Zoop2_BC_lumos_071423_022.raw,Standard,light,precursor,,700,molecules,2′deoxyuridine,331.0935,331.0935,26,0,114042,0.04
15_std1000,mtab_Zoop2_BC_lumos_071423_023.raw,Standard,light,precursor,,1000,molecules,2′deoxyuridine,331.0935,331.0935,25,0,201713,0.04
16_std3000,mtab_Zoop2_BC_lumos_071423_024.raw,Standard,light,precursor,,3000,molecules,2′deoxyuridine,331.0935,331.0935,24,0,486831,0.04
17_std7000,mtab_Zoop2_BC_lumos_071423_025.raw,Standard,light,precursor,,7000,molecules,2′deoxyuridine,331.0935,331.0935,23,0,1273008,0.04
pool1,mtab_Zoop2_BC_lumos_071423_027.raw,Quality Control,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,24,0,37422,0.02
pool2,mtab_Zoop2_BC_lumos_071423_039.raw,Quality Control,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,24,0,38958,0.08
pool3,mtab_Zoop2_BC_lumos_071423_051.raw,Quality Control,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,24,0,51458,0.04
18_t0_ctrl_6,mtab_Zoop2_BC_lumos_071423_033.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,28,0,3823,0.01
19_t0_ctrl_16,mtab_Zoop2_BC_lumos_071423_050.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,25,0,9088,0.01
20_t0_ctrl_4,mtab_Zoop2_BC_lumos_071423_032.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,28,0,9105,0.01
21_t6_ctrl_53,mtab_Zoop2_BC_lumos_071423_049.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,26,0,0,0.17
22_t6_ctrl_26,mtab_Zoop2_BC_lumos_071423_030.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,28,0,1612,0.01
23_t6_ctrl_22,mtab_Zoop2_BC_lumos_071423_042.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,26,0,2290,0.01
24_t6_Px_52,mtab_Zoop2_BC_lumos_071423_046.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,26,0,5519,0.1
25_t6_Px_12,mtab_Zoop2_BC_lumos_071423_031.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,28,0,6045,0.01
26_t6_Px_11,mtab_Zoop2_BC_lumos_071423_044.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,25,0,1654,0.01
27_t12_ctrl_2,mtab_Zoop2_BC_lumos_071423_040.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,26,0,2518,0.01
28_t12_ctrl_5,mtab_Zoop2_BC_lumos_071423_038.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,25,0,0,0.17
29_t12_ctrl_25,mtab_Zoop2_BC_lumos_071423_029.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,28,0,2431,0.01
30_t12_Px_57,mtab_Zoop2_BC_lumos_071423_036.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,25,0,7309,0.01
31_t12_Px_10,mtab_Zoop2_BC_lumos_071423_045.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,26,0,6208,0.01
32_t12_Px_18,mtab_Zoop2_BC_lumos_071423_043.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,25,0,5686,0.01
33_t12_Euph_24,mtab_Zoop2_BC_lumos_071423_041.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,24,0,2956,0.01
34_t12_Euph_68,mtab_Zoop2_BC_lumos_071423_034.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,25,0,52916,0.03
35_t12_Euph_15,mtab_Zoop2_BC_lumos_071423_035.raw,Unknown,light,precursor,,,molecules,2′deoxyuridine,331.0935,331.0935,23,0,532954,0.04
